Date,Value,Open,Close,High,Low
15/07/15,161360.0,0.241,0.24,0.241,0.24
16/07/15,326490.0,0.241,0.24,0.241,0.24
20/07/15,107930.0,0.249,0.249,0.249,0.241
21/07/15,499840.0,0.242,0.249,0.249,0.24
22/07/15,688760.0,0.241,0.265,0.27,0.241
23/07/15,282400.0,0.255,0.26,0.26,0.25
23/07/15,282400.0,0.255,0.26,0.26,0.25
23/07/15,282400.0,0.255,0.26,0.26,0.25
24/07/15,58600.0,0.25,0.26,0.26,0.25
27/07/15,119720.0,0.249,0.25,0.25,0.249
28/07/15,119480.0,0.249,0.245,0.25,0.245
29/07/15,234080.0,0.245,0.247,0.25,0.245
30/07/15,46850.0,0.246,0.247,0.247,0.246
31/07/15,371840.0,0.246,0.255,0.255,0.246
03/08/15,99500.0,0.248,0.248,0.25,0.248
04/08/15,274120.0,0.248,0.248,0.25,0.248
05/08/15,7600.0,0.25,0.255,0.255,0.25
06/08/15,337150.0,0.25,0.248,0.25,0.248
07/08/15,258570.0,0.248,0.249,0.25,0.248
10/08/15,67120.0,0.249,0.249,0.249,0.248
11/08/15,652840.0,0.249,0.25,0.27,0.249
12/08/15,42700.0,0.255,0.25,0.255,0.25
13/08/15,121900.0,0.26,0.26,0.26,0.255
14/08/15,142800.0,0.255,0.255,0.255,0.255
17/08/15,959980.0,0.255,0.25,0.26,0.22
18/08/15,9400.0,0.235,0.235,0.235,0.235
19/08/15,63800.0,0.235,0.243,0.243,0.235
20/08/15,124750.0,0.23,0.24,0.245,0.23
24/08/15,480250.0,0.225,0.22,0.23,0.22
26/08/15,22500.0,0.225,0.225,0.225,0.225
27/08/15,24800.0,0.225,0.23,0.23,0.225
28/08/15,27700.0,0.235,0.23,0.235,0.23
01/09/15,33250.0,0.225,0.22,0.225,0.22
02/09/15,99000.0,0.22,0.22,0.22,0.22
03/09/15,20700.0,0.23,0.23,0.23,0.23
04/09/15,2300.0,0.23,0.23,0.23,0.23
07/09/15,4650.0,0.23,0.235,0.235,0.23
08/09/15,22500.0,0.225,0.225,0.225,0.225
09/09/15,48150.0,0.225,0.23,0.23,0.225
10/09/15,46950.0,0.23,0.235,0.235,0.23
11/09/15,20250.0,0.225,0.225,0.225,0.225
14/09/15,11250.0,0.225,0.225,0.225,0.225
15/09/15,72800.0,0.225,0.22,0.225,0.22
15/09/15,72800.0,0.225,0.22,0.225,0.22
15/09/15,72800.0,0.225,0.22,0.225,0.22
16/09/15,143730.0,0.22,0.239,0.24,0.22
17/09/15,323720.0,0.24,0.247,0.247,0.237
18/09/15,144150.0,0.24,0.24,0.245,0.24
21/09/15,37760.0,0.239,0.236,0.239,0.235
22/09/15,95700.0,0.236,0.24,0.241,0.236
23/09/15,60610.0,0.235,0.233,0.235,0.233
24/09/15,39590.0,0.233,0.235,0.235,0.231
28/09/15,206390.0,0.235,0.232,0.236,0.232
29/09/15,73540.0,0.232,0.22,0.232,0.22
30/09/15,16180.0,0.22,0.235,0.235,0.22
01/10/15,24000.0,0.24,0.24,0.24,0.24
02/10/15,47300.0,0.235,0.238,0.238,0.235
05/10/15,2458530.0,0.238,0.265,0.27,0.238
06/10/15,1296350.0,0.27,0.245,0.275,0.241
07/10/15,162580.0,0.245,0.242,0.245,0.242
08/10/15,168120.0,0.24,0.25,0.25,0.238
09/10/15,2500.0,0.25,0.25,0.25,0.25
12/10/15,117200.0,0.25,0.245,0.25,0.245
13/10/15,219240.0,0.24,0.245,0.245,0.239
14/10/15,1020810.0,0.239,0.246,0.27,0.239
15/10/15,590270.0,0.242,0.25,0.265,0.242
16/10/15,1019950.0,0.25,0.26,0.265,0.25
19/10/15,6993550.0,0.255,0.27,0.295,0.255
20/10/15,1889560.0,0.275,0.255,0.275,0.249
21/10/15,572550.0,0.25,0.26,0.26,0.249
22/10/15,116450.0,0.27,0.255,0.27,0.255
23/10/15,495900.0,0.25,0.255,0.255,0.25
26/10/15,277100.0,0.255,0.25,0.26,0.25
27/10/15,397190.0,0.25,0.246,0.25,0.245
28/10/15,59630.0,0.248,0.248,0.249,0.248
29/10/15,217910.0,0.247,0.25,0.25,0.247
30/10/15,109220.0,0.25,0.247,0.25,0.247
02/11/15,296430.0,0.255,0.248,0.255,0.248
03/11/15,49800.0,0.249,0.249,0.249,0.249
04/11/15,185780.0,0.249,0.25,0.265,0.249
05/11/15,231800.0,0.25,0.255,0.255,0.25
06/11/15,41000.0,0.26,0.255,0.26,0.255
09/11/15,1153050.0,0.26,0.27,0.27,0.255
10/11/15,471250.0,0.27,0.255,0.275,0.255
11/11/15,94350.0,0.255,0.255,0.255,0.255
12/11/15,51100.0,0.255,0.255,0.265,0.255
13/11/15,1249840.0,0.255,0.25,0.275,0.248
16/11/15,319260.0,0.25,0.244,0.25,0.244
17/11/15,1254740.0,0.244,0.238,0.244,0.235
20/11/15,207930.0,0.245,0.245,0.26,0.245
23/11/15,475240.0,0.245,0.245,0.255,0.238
24/11/15,28660.0,0.239,0.238,0.239,0.238
25/11/15,24120.0,0.238,0.248,0.249,0.238
26/11/15,4960.0,0.248,0.248,0.248,0.248
27/11/15,48000.0,0.24,0.24,0.24,0.24
01/12/15,9960.0,0.249,0.249,0.249,0.249
02/12/15,112050.0,0.249,0.249,0.249,0.249
03/12/15,12450.0,0.249,0.249,0.249,0.249
07/12/15,533110.0,0.238,0.233,0.238,0.23
08/12/15,219240.0,0.234,0.23,0.234,0.23
09/12/15,98250.0,0.228,0.229,0.229,0.228
10/12/15,376000.0,0.228,0.225,0.228,0.225
11/12/15,145480.0,0.224,0.223,0.226,0.223
15/12/15,117130.0,0.221,0.221,0.221,0.221
16/12/15,151950.0,0.22,0.221,0.221,0.22
17/12/15,352990.0,0.22,0.219,0.22,0.219
18/12/15,28600.0,0.22,0.22,0.22,0.22
21/12/15,88610.0,0.22,0.211,0.22,0.211
22/12/15,380880.0,0.211,0.21,0.211,0.21
23/12/15,72840.0,0.21,0.208,0.21,0.208
04/01/16,41400.0,0.208,0.206,0.208,0.206
05/01/16,53100.0,0.22,0.21,0.22,0.21
06/01/16,10750.0,0.215,0.215,0.215,0.215
07/01/16,117000.0,0.21,0.21,0.215,0.21
08/01/16,241700.0,0.22,0.21,0.22,0.206
11/01/16,112440.0,0.21,0.21,0.21,0.206
12/01/16,86440.0,0.206,0.205,0.206,0.205
14/01/16,100300.0,0.203,0.2,0.203,0.2
15/01/16,50000.0,0.2,0.2,0.2,0.2
18/01/16,49500.0,0.195,0.2,0.2,0.18
22/01/16,51530.0,0.21,0.2,0.211,0.19
25/01/16,72750.0,0.185,0.186,0.186,0.171
26/01/16,6000.0,0.2,0.2,0.2,0.2
27/01/16,7200.0,0.18,0.18,0.18,0.18
28/01/16,12000.0,0.2,0.2,0.2,0.2
29/01/16,200000.0,0.2,0.2,0.2,0.2
01/02/16,23000.0,0.23,0.23,0.23,0.23
02/02/16,22950.0,0.229,0.23,0.23,0.229
03/02/16,2300.0,0.23,0.23,0.23,0.23
05/02/16,2927860.0,0.23,0.208,0.23,0.2
09/02/16,40410.0,0.204,0.2,0.204,0.2
10/02/16,20650.0,0.208,0.208,0.208,0.205
11/02/16,9040.0,0.226,0.226,0.226,0.226
15/02/16,131500.0,0.226,0.228,0.228,0.224
16/02/16,623610.0,0.228,0.23,0.24,0.228
17/02/16,47230.0,0.235,0.24,0.24,0.235
18/02/16,45330.0,0.24,0.24,0.24,0.231
19/02/16,37340.0,0.244,0.231,0.244,0.231
22/02/16,84880.0,0.24,0.231,0.24,0.231
23/02/16,23300.0,0.233,0.233,0.233,0.233
29/02/16,51150.0,0.225,0.24,0.24,0.225
01/03/16,95900.0,0.24,0.24,0.24,0.23
03/03/16,46360.0,0.244,0.244,0.244,0.244
04/03/16,925830.0,0.244,0.25,0.255,0.244
07/03/16,207230.0,0.231,0.255,0.255,0.231
08/03/16,10200.0,0.255,0.255,0.255,0.255
09/03/16,20400.0,0.255,0.255,0.255,0.255
10/03/16,469250.0,0.255,0.27,0.27,0.255
11/03/16,1385800.0,0.27,0.275,0.275,0.26
14/03/16,2194450.0,0.275,0.285,0.29,0.27
15/03/16,290400.0,0.285,0.28,0.285,0.275
16/03/16,1021950.0,0.26,0.285,0.285,0.26
17/03/16,482300.0,0.285,0.285,0.29,0.285
18/03/16,254200.0,0.285,0.29,0.29,0.285
21/03/16,88350.0,0.285,0.285,0.285,0.285
22/03/16,22550.0,0.28,0.285,0.285,0.28
23/03/16,362100.0,0.28,0.27,0.28,0.27
28/03/16,3769450.0,0.28,0.305,0.31,0.28
29/03/16,403350.0,0.3,0.29,0.3,0.29
30/03/16,333250.0,0.29,0.29,0.29,0.285
31/03/16,568150.0,0.29,0.295,0.3,0.29
01/04/16,373300.0,0.29,0.29,0.3,0.285
04/04/16,405550.0,0.3,0.295,0.3,0.29
05/04/16,281150.0,0.29,0.285,0.3,0.285
06/04/16,78250.0,0.295,0.285,0.295,0.285
07/04/16,98000.0,0.28,0.28,0.28,0.28
08/04/16,264050.0,0.28,0.29,0.29,0.28
11/04/16,11113250.0,0.295,0.325,0.355,0.295
12/04/16,3920800.0,0.34,0.325,0.35,0.32
13/04/16,2491600.0,0.315,0.32,0.325,0.29
14/04/16,477600.0,0.3,0.31,0.32,0.3
15/04/16,166900.0,0.31,0.315,0.32,0.305
18/04/16,695200.0,0.305,0.315,0.32,0.3
19/04/16,765800.0,0.31,0.305,0.32,0.3
20/04/16,1665650.0,0.3,0.295,0.31,0.29
21/04/16,943200.0,0.3,0.295,0.31,0.29
22/04/16,6975150.0,0.3,0.315,0.325,0.3
25/04/16,23727450.0,0.32,0.41,0.46,0.31
26/04/16,17887700.0,0.42,0.38,0.45,0.37
27/04/16,8278450.0,0.38,0.36,0.395,0.35
28/04/16,12948400.0,0.36,0.39,0.415,0.36
29/04/16,2944700.0,0.39,0.38,0.405,0.38
02/05/16,7812950.0,0.375,0.385,0.4,0.375
03/05/16,36372800.0,0.39,0.445,0.47,0.39
04/05/16,96456250.0,0.455,0.5,0.52,0.45
05/05/16,50107220.0,0.53,0.455,0.54,0.44
06/05/16,12628100.0,0.46,0.44,0.46,0.42
06/05/16,12628100.0,0.46,0.44,0.46,0.42
10/05/16,22643000.0,0.455,0.51,0.51,0.45
11/05/16,14948670.0,0.52,0.495,0.53,0.485
12/05/16,60914650.0,0.485,0.5,0.55,0.485
13/05/16,59923110.0,0.52,0.445,0.53,0.445
16/05/16,12026300.0,0.445,0.44,0.465,0.43
17/05/16,6391750.0,0.44,0.435,0.46,0.435
18/05/16,17161950.0,0.43,0.36,0.44,0.36
19/05/16,10601150.0,0.375,0.37,0.39,0.365
20/05/16,7401550.0,0.37,0.34,0.385,0.33
23/05/16,7202100.0,0.345,0.355,0.375,0.34
24/05/16,3147150.0,0.36,0.345,0.365,0.34
25/05/16,4289400.0,0.335,0.36,0.365,0.335
26/05/16,11703650.0,0.36,0.39,0.4,0.355
27/05/16,9675250.0,0.4,0.38,0.415,0.375
30/05/16,2176100.0,0.375,0.38,0.39,0.37
31/05/16,2101850.0,0.38,0.38,0.385,0.38
01/06/16,1178350.0,0.38,0.385,0.39,0.37
02/06/16,6814700.0,0.39,0.38,0.405,0.375
03/06/16,601400.0,0.39,0.385,0.39,0.38
06/06/16,1923400.0,0.385,0.38,0.385,0.375
07/06/16,2414250.0,0.38,0.365,0.38,0.365
08/06/16,1051050.0,0.37,0.375,0.375,0.365
09/06/16,1260900.0,0.37,0.37,0.37,0.365
10/06/16,1822150.0,0.37,0.37,0.375,0.365
13/06/16,1203900.0,0.37,0.36,0.37,0.36
14/06/16,780000.0,0.36,0.35,0.36,0.34
